noseX,noseY,left_eyeX,left_eyeY,right_eyeX,right_eyeY,left_earX,left_earY,right_earX,right_earY,left_shoulderX,left_shoulderY,right_shoulderX,right_shoulderY,left_elbowX,left_elbowY,right_elbowX,right_elbowY,left_wristX,left_wristY,right_wristX,right_wristY,left_hipX,left_hipY,right_hipX,right_hipY,left_kneeX,left_kneeY,right_kneeX,right_kneeY,left_ankleX,left_ankleY,right_ankleX,right_ankleY,neckX,neckY
0.4292859137058258,0.24501585960388184,0.450257271528244,0.21856263279914856,0.4046577513217926,0.21641211211681366,0.4771159291267395,0.24003849923610687,0.3688656687736511,0.24087072908878326,0.526936411857605,0.40307489037513733,0.31212130188941956,0.415722131729126,0.690151035785675,0.4653806686401367,0.17757077515125275,0.5805180668830872,0.856716513633728,0.49522653222084045,0.15080857276916504,0.37896448373794556,0.48485487699508667,0.8294730186462402,0.3481934070587158,0.8315420150756836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4177805781364441,0.41074997186660767
0.4266234338283539,0.23149952292442322,0.44727545976638794,0.20711994171142578,0.40215370059013367,0.20707091689109802,0.474678099155426,0.23500452935695648,0.3682907521724701,0.239744633436203,0.52802574634552,0.4022374451160431,0.31174513697624207,0.41521790623664856,0.6911724805831909,0.46332478523254395,0.17805135250091553,0.5850308537483215,0.8541718125343323,0.49282240867614746,0.1598615199327469,0.37150540947914124,0.4860585033893585,0.832118570804596,0.34809771180152893,0.8336925506591797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4182506203651428,0.4099818766117096
0.42018961906433105,0.2233872413635254,0.44060322642326355,0.19887198507785797,0.39561769366264343,0.20200644433498383,0.47201672196388245,0.226998969912529,0.3659183979034424,0.23636627197265625,0.5277400612831116,0.4016287624835968,0.31012776494026184,0.4156118333339691,0.6915752291679382,0.4647994041442871,0.1757744550704956,0.5806592702865601,0.8533221483230591,0.4954961836338043,0.14994335174560547,0.37895017862319946,0.4852569103240967,0.8324166536331177,0.34857669472694397,0.8343302011489868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4168687164783478,0.40915337204933167
0.41643160581588745,0.22384920716285706,0.43731793761253357,0.19904765486717224,0.39264947175979614,0.2020520120859146,0.469866544008255,0.22742554545402527,0.3636975586414337,0.23614168167114258,0.5256644487380981,0.40369197726249695,0.3072849214076996,0.420727401971817,0.6896120309829712,0.46499204635620117,0.16626136004924774,0.5762594938278198,0.8517693281173706,0.49602484703063965,0.10967027395963669,0.37175673246383667,0.48288694024086,0.8287128806114197,0.34609389305114746,0.830785870552063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41422587633132935,0.4126671850681305
0.40996742248535156,0.2217465341091156,0.43105825781822205,0.19653530418872833,0.387561172246933,0.1971614807844162,0.4625796675682068,0.22704818844795227,0.3560166656970978,0.22985173761844635,0.5174888372421265,0.4048323929309845,0.3017163574695587,0.4220269024372101,0.6852399706840515,0.46424600481987,0.16377373039722443,0.580906331539154,0.8478554487228394,0.49571794271469116,0.10106408596038818,0.3815900683403015,0.4772694706916809,0.8265634775161743,0.3429540991783142,0.8306556344032288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4080708920955658,0.414171427488327
0.4058881402015686,0.2228163629770279,0.42741018533706665,0.19661712646484375,0.3840301036834717,0.1975758820772171,0.46005314588546753,0.22794996201992035,0.3535284399986267,0.23063814640045166,0.5142444968223572,0.4044019877910614,0.29936841130256653,0.42085152864456177,0.6824995279312134,0.46488478779792786,0.16237929463386536,0.582202136516571,0.8465244174003601,0.4944680631160736,0.10099709033966064,0.3830838203430176,0.47524476051330566,0.8285148739814758,0.34119343757629395,0.8309717178344727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4055243134498596,0.41332167387008667
0.4109190106391907,0.22338637709617615,0.4317067563533783,0.19993828237056732,0.38721567392349243,0.19796088337898254,0.4576254189014435,0.23115698993206024,0.35031405091285706,0.22866688668727875,0.5080205202102661,0.40982526540756226,0.2927963435649872,0.4168348014354706,0.6595850586891174,0.5204634070396423,0.16638578474521637,0.5946555733680725,0.8190374374389648,0.4953739047050476,0.12133561819791794,0.39760297536849976,0.47302475571632385,0.8283005952835083,0.33750972151756287,0.8321288824081421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4008735716342926,0.4133110046386719
0.4192497134208679,0.21950365602970123,0.44056981801986694,0.19791606068611145,0.3939107358455658,0.19321106374263763,0.4632011353969574,0.23243002593517303,0.3520544171333313,0.22242309153079987,0.5072794556617737,0.4102168083190918,0.2932577133178711,0.4087105393409729,0.6639360189437866,0.5235339403152466,0.15699218213558197,0.5798127055168152,0.8281151652336121,0.510878324508667,0.14297130703926086,0.3907124996185303,0.4688687026500702,0.8302994966506958,0.3332810699939728,0.8317633271217346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40042752027511597,0.40915432572364807
0.42444267868995667,0.21879354119300842,0.4450053572654724,0.19612784683704376,0.39959993958473206,0.1933978796005249,0.4690168797969818,0.22827252745628357,0.3578195869922638,0.22497455775737762,0.5102970004081726,0.40871772170066833,0.2961883544921875,0.4055646061897278,0.667716920375824,0.5226488709449768,0.13261927664279938,0.5460673570632935,0.8257548213005066,0.5212527513504028,0.03507201001048088,0.3544492721557617,0.47232383489608765,0.8299543261528015,0.33499446511268616,0.8286667466163635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4028856158256531,0.40807753801345825
0.4267847537994385,0.21695074439048767,0.44720011949539185,0.19499360024929047,0.4023374617099762,0.1923808604478836,0.47130298614501953,0.23004785180091858,0.3623294234275818,0.22761520743370056,0.5127980709075928,0.40849462151527405,0.300231397151947,0.41001564264297485,0.6706003546714783,0.5210647583007812,0.14614735543727875,0.5581284165382385,0.8294709920883179,0.5243746638298035,0.04158741608262062,0.3658411204814911,0.4749477803707123,0.8294802308082581,0.3378932476043701,0.8309723734855652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40584516525268555,0.4102863371372223
0.42337244749069214,0.21639251708984375,0.44366976618766785,0.19390641152858734,0.3983860909938812,0.19278283417224884,0.4694397449493408,0.22808828949928284,0.3626938462257385,0.22796766459941864,0.5144073963165283,0.4073682725429535,0.30190470814704895,0.41192349791526794,0.6697974801063538,0.5158485770225525,0.17205969989299774,0.5895479917526245,0.8312687873840332,0.514740526676178,0.1608249992132187,0.3862530291080475,0.4756278693675995,0.8324557542800903,0.3387627601623535,0.8334642052650452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4077039361000061,0.40875333547592163
0.4237653613090515,0.2187986671924591,0.4439147412776947,0.1955818235874176,0.3989834785461426,0.19599540531635284,0.47154900431632996,0.22877800464630127,0.36480996012687683,0.23214732110500336,0.5168075561523438,0.4093838632106781,0.3060649335384369,0.41754817962646484,0.6733335852622986,0.5175973176956177,0.16586314141750336,0.5795513987541199,0.8336533308029175,0.5181965827941895,0.10452554374933243,0.3872559070587158,0.47761425375938416,0.8277878761291504,0.3426998257637024,0.8298903703689575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4108761250972748,0.41335317492485046
0.4211101830005646,0.22030390799045563,0.441759318113327,0.19646787643432617,0.3969535529613495,0.19840466976165771,0.47154712677001953,0.22834745049476624,0.36500120162963867,0.23413383960723877,0.5176278948783875,0.4084804952144623,0.3053876459598541,0.4191973805427551,0.6733511686325073,0.5142128467559814,0.1577974557876587,0.5706984400749207,0.8338456749916077,0.5136615633964539,0.04229984059929848,0.3880370557308197,0.47952261567115784,0.8271464705467224,0.34273967146873474,0.82789546251297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4107573926448822,0.41447681188583374
0.42105764150619507,0.22087517380714417,0.441851407289505,0.19767919182777405,0.39703601598739624,0.19899216294288635,0.4712240993976593,0.22882749140262604,0.36501845717430115,0.23292210698127747,0.5167339444160461,0.4085850715637207,0.30329546332359314,0.42040491104125977,0.6729696393013,0.510556697845459,0.15752804279327393,0.5746616721153259,0.8340582251548767,0.5136722326278687,0.036712322384119034,0.3994414210319519,0.47975873947143555,0.8274703025817871,0.34393903613090515,0.8283480405807495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40994372963905334,0.41500240564346313
